transaction_id,order_date,customer_id,product_id,product_category,quantity,unit_price,discount,revenue,region,sales_channel,customer_type
116344,2023-01-23,10462,5485,Home & Kitchen,1,410.24,0.0,410.24,West,Offline,New
130857,2023-01-23,8085,5233,Sports & Outdoors,5,702.88,0.2,2811.52,South,Online,Returning
136406,2023-01-23,2995,5053,Automotive,2,872.67,0.1,1570.81,East,Online,Returning
102368,2023-01-23,6270,5149,Electronics,6,1360.49,0.0,8162.94,Central,Offline,Returning
133917,2023-01-23,3748,5269,Automotive,3,762.26,0.0,2286.78,East,Online,Returning
118324,2023-01-23,3854,5277,Grocery,1,69.29,0.0,69.29,East,Offline,Returning
102372,2023-01-23,4354,5449,Toys & Games,1,119.37,0.05,113.4,Central,Online,Returning
124302,2023-01-23,10059,5055,Books,2,52.02,0.05,98.84,Central,Offline,Returning
104217,2023-01-24,9793,5118,Grocery,2,84.3,0.0,168.6,East,Online,Returning
132180,2023-01-24,9035,5315,Beauty & Personal Care,1,146.94,0.0,146.94,East,Online,Returning
145380,2023-01-24,6320,5112,Office Supplies,2,189.43,0.1,340.97,Central,Offline,New
129935,2023-01-24,10800,5026,Toys & Games,2,112.84,0.05,214.4,West,Online,New
101485,2023-01-24,7055,5119,Toys & Games,1,38.24,0.2,30.59,South,Online,Returning
112153,2023-01-24,6625,5089,Sports & Outdoors,1,661.96,0.0,661.96,East,Online,Returning
134566,2023-01-24,2220,5319,Beauty & Personal Care,3,64.72,0.05,184.45,East,Offline,Returning
144891,2023-01-24,8948,5447,Office Supplies,6,140.63,0.05,801.59,East,Online,Returning
121756,2023-01-24,1605,5285,Toys & Games,1,148.03,0.15,125.83,North,Online,Returning
113414,2023-01-24,6027,5010,Clothing,8,75.27,0.0,602.16,South,Offline,Returning
104902,2023-01-24,1699,5072,Electronics,5,1426.54,0.0,7132.7,North,Online,Returning
116295,2023-01-24,1534,5231,Office Supplies,5,147.14,0.0,735.7,Central,Online,New
132932,2023-01-24,1905,5285,Home & Kitchen,1,360.49,0.0,360.49,North,Online,Returning
148977,2023-01-24,1543,5178,Electronics,9,1136.87,0.0,10231.83,South,Offline,Returning
131850,2023-01-24,2515,5102,Grocery,1,98.89,0.0,98.89,North,Online,Returning
125356,2023-01-24,7062,5040,Automotive,2,584.41,0.1,1051.94,East,Online,New
120065,2023-01-24,9076,5157,Books,3,11.83,0.05,33.72,North,Online,Returning
133317,2023-01-24,8241,5111,Clothing,4,105.5,0.0,422.0,North,Offline,Returning
145921,2023-01-24,1237,5121,Toys & Games,2,27.96,0.05,53.12,South,Offline,Returning
117956,2023-01-24,7812,5402,Grocery,4,39.9,0.25,119.7,East,Online,Returning
117889,2023-01-24,7001,5327,Grocery,8,66.49,0.1,478.73,Central,Offline,Returning
107637,2023-01-24,8972,5429,Clothing,3,20.64,0.0,61.92,North,Offline,Returning
119207,2023-01-24,1018,5282,Pet Supplies,1,90.47,0.0,90.47,East,Offline,New
143294,2023-01-24,2168,5061,Books,1,21.65,0.05,20.57,East,Online,Returning
135131,2023-01-24,1356,5006,Books,6,52.76,0.0,316.56,East,Online,Returning
128145,2023-01-24,9283,5263,Clothing,1,171.59,0.25,128.69,South,Offline,New
137001,2023-01-24,6352,5023,Grocery,1,51.01,0.05,48.46,North,Offline,Returning
118424,2023-01-24,7147,5248,Grocery,2,51.83,0.2,82.93,Central,Online,Returning
147777,2023-01-24,4594,5119,Sports & Outdoors,3,531.63,0.05,1515.15,West,Offline,New
125432,2023-01-24,6538,5081,Beauty & Personal Care,2,120.69,0.1,217.24,Central,Offline,New
123445,2023-01-24,10226,5008,Beauty & Personal Care,2,87.78,0.0,175.56,North,Online,New
123328,2023-01-24,5686,5073,Sports & Outdoors,3,477.44,0.0,1432.32,East,Offline,Returning
147832,2023-01-25,7374,5116,Grocery,4,40.42,0.1,145.51,Central,Offline,New
126744,2023-01-25,4749,5240,Automotive,2,894.27,0.2,1430.83,South,Online,Returning
141405,2023-01-25,8358,5234,Electronics,6,450.29,0.0,2701.74,East,Offline,Returning
126871,2023-01-25,3339,5269,Pet Supplies,1,74.2,0.25,55.65,West,Online,Returning
117421,2023-01-25,1947,5211,Clothing,1,69.1,0.2,55.28,South,Online,New
136167,2023-01-25,1983,5300,Electronics,1,790.99,0.2,632.79,West,Offline,Returning
108941,2023-01-25,8726,5128,Grocery,1,70.18,0.0,70.18,Central,Online,New
142058,2023-01-25,5082,5449,Pet Supplies,3,103.09,0.1,278.34,South,Offline,New
127294,2023-01-25,2723,5106,Pet Supplies,1,63.43,0.05,60.26,Central,Online,New
128361,2023-01-25,9994,5361,Office Supplies,2,101.87,0.15,173.18,West,Offline,New
115450,2023-01-25,8469,5349,Clothing,2,163.77,0.0,327.54,North,Offline,Returning
117346,2023-01-25,2580,5128,Office Supplies,1,162.94,0.0,162.94,Central,Online,Returning
140805,2023-01-25,7134,5309,Electronics,2,1190.81,0.0,2381.62,Central,Online,Returning
125857,2023-01-25,9426,5346,Automotive,6,505.36,0.25,2274.12,South,Offline,Returning
138307,2023-01-25,5413,5393,Toys & Games,3,116.72,0.05,332.65,West,Offline,Returning
107036,2023-01-25,10521,5341,Toys & Games,3,52.03,0.05,148.29,North,Offline,Returning
141397,2023-01-25,10386,5263,Grocery,2,56.97,0.2,91.15,East,Online,New
120406,2023-01-25,2607,5040,Health & Wellness,4,30.48,0.25,91.44,East,Offline,New
113739,2023-01-25,7858,5353,Office Supplies,4,57.76,0.2,184.83,West,Online,New
106117,2023-01-25,5755,5381,Clothing,10,89.76,0.0,897.6,South,Offline,Returning
106186,2023-01-25,5865,5228,Electronics,4,1465.81,0.1,5276.92,South,Offline,Returning
112299,2023-01-25,4963,5492,Grocery,4,67.26,0.0,269.04,North,Online,Returning
129176,2023-01-25,10296,5356,Electronics,3,1159.06,0.0,3477.18,South,Online,Returning
109299,2023-01-26,6600,5087,Clothing,2,21.83,0.05,41.48,East,Offline,Returning
120596,2023-01-26,5856,5472,Clothing,1,62.05,0.05,58.95,North,Offline,Returning
103424,2023-01-26,7213,5478,Pet Supplies,2,49.01,0.0,98.02,East,Online,Returning
144026,2023-01-26,10888,5069,Beauty & Personal Care,5,41.86,0.05,198.84,East,Online,Returning
129128,2023-01-26,3813,5427,Beauty & Personal Care,3,121.87,0.0,365.61,Central,Online,Returning
141245,2023-01-26,9088,5235,Electronics,2,826.71,0.05,1570.75,East,Offline,New
148116,2023-01-26,6603,5369,Sports & Outdoors,5,545.56,0.05,2591.41,Central,Online,Returning
109046,2023-01-26,3251,5463,Home & Kitchen,1,234.93,0.15,199.69,Central,Offline,Returning
112489,2023-01-26,5656,5104,Home & Kitchen,1,314.67,0.05,298.94,West,Online,Returning
141962,2023-01-26,8336,5184,Books,2,22.06,0.1,39.71,Central,Online,Returning
103895,2023-01-26,4361,5208,Grocery,1,9.99,0.0,9.99,West,Offline,Returning
111828,2023-01-26,9503,5487,Toys & Games,2,119.98,0.0,239.96,East,Online,New
145691,2023-01-26,10390,5454,Electronics,5,1722.87,0.0,8614.35,East,Online,Returning
143108,2023-01-26,4976,5343,Automotive,8,314.4,0.0,2515.2,South,Online,New
105575,2023-01-26,10525,5204,Office Supplies,1,158.56,0.15,134.78,North,Offline,Returning
113836,2023-01-26,5414,5446,Health & Wellness,1,81.96,0.1,73.76,East,Offline,Returning
108473,2023-01-26,2760,5062,Grocery,3,35.94,0.15,91.65,Central,Online,New
133619,2023-01-26,7677,5012,Automotive,2,492.73,0.0,985.46,East,Offline,New
147974,2023-01-26,3044,5004,Clothing,2,96.83,0.15,164.61,Central,Online,Returning
121132,2023-01-26,7478,5230,Grocery,6,18.35,0.05,104.6,North,Online,New
117021,2023-01-26,2695,5024,Toys & Games,4,50.07,0.0,200.28,East,Offline,Returning
113261,2023-01-26,2852,5499,Books,2,21.24,0.0,42.48,North,Online,Returning
117978,2023-01-26,3142,5118,Grocery,1,42.06,0.0,42.06,South,Online,Returning
118856,2023-01-26,10082,5140,Clothing,4,57.11,0.0,228.44,Central,Offline,Returning
138284,2023-01-26,5201,5033,Toys & Games,3,51.57,0.1,139.24,West,Offline,Returning
140000,2023-01-27,7890,5199,Home & Kitchen,1,287.64,0.0,287.64,South,Online,Returning
109527,2023-01-27,4759,5372,Toys & Games,1,61.19,0.05,58.13,East,Online,Returning
132963,2023-01-27,3933,5106,Home & Kitchen,1,266.24,0.05,252.93,South,Offline,Returning
134956,2023-01-27,2882,5280,Grocery,2,25.85,0.0,51.7,East,Offline,New
118201,2023-01-27,3366,5489,Electronics,3,87.56,0.0,262.68,South,Online,Returning
128955,2023-01-27,8744,5395,Grocery,3,19.4,0.0,58.2,Central,Offline,Returning
141922,2023-01-27,10873,5190,Clothing,3,100.72,0.0,302.16,South,Online,Returning
114017,2023-01-27,5706,5017,Electronics,10,1192.79,0.05,11331.5,Central,Online,Returning
118304,2023-01-27,8957,5338,Automotive,2,242.67,0.1,436.81,North,Online,New
139600,2023-01-27,6982,5235,Sports & Outdoors,4,179.27,0.0,717.08,West,Online,New
148970,2023-01-27,1601,5314,Sports & Outdoors,6,341.68,0.0,2050.08,Central,Offline,Returning
130500,2023-01-27,9518,5080,Automotive,2,39.35,0.0,78.7,East,Online,New
127842,2023-01-27,5309,5149,Health & Wellness,1,273.52,0.0,273.52,South,Online,Returning
139002,2023-01-27,4669,5459,Toys & Games,1,70.85,0.0,70.85,South,Online,New
129622,2023-01-27,3177,5493,Beauty & Personal Care,4,29.37,0.15,99.86,North,Offline,Returning
135315,2023-01-27,5117,5275,Clothing,1,21.72,0.0,21.72,Central,Offline,Returning
133624,2023-01-27,1442,5483,Beauty & Personal Care,3,82.11,0.1,221.7,West,Offline,Returning
133100,2023-01-27,3976,5395,Home & Kitchen,1,30.87,0.0,30.87,East,Offline,Returning
112185,2023-01-27,6265,5254,Office Supplies,1,29.75,0.0,29.75,South,Online,Returning
142343,2023-01-27,10060,5133,Pet Supplies,5,140.67,0.15,597.85,East,Online,Returning
142354,2023-01-27,3802,5477,Clothing,2,23.11,0.05,43.91,East,Offline,Returning
144330,2023-01-28,10891,5050,Clothing,2,158.28,0.05,300.73,West,Offline,Returning
111033,2023-01-28,8592,5406,Sports & Outdoors,1,453.01,0.0,453.01,South,Offline,Returning
129356,2023-01-28,3857,5401,Grocery,1,74.78,0.0,74.78,Central,Offline,Returning
126971,2023-01-28,1842,5452,Books,1,16.7,0.1,15.03,South,Offline,Returning
117747,2023-01-28,1459,5028,Toys & Games,1,81.07,0.2,64.86,West,Offline,New
130782,2023-01-28,10066,5398,Grocery,6,67.23,0.0,403.38,South,Offline,Returning
129924,2023-01-28,2063,5095,Office Supplies,1,110.82,0.0,110.82,East,Offline,Returning
119718,2023-01-28,5008,5047,Home & Kitchen,2,294.68,0.1,530.42,Central,Offline,Returning
110614,2023-01-28,8788,5456,Clothing,2,25.73,0.05,48.89,North,Online,New
146830,2023-01-28,4553,5064,Office Supplies,7,173.59,0.15,1032.86,South,Offline,New
129439,2023-01-28,9806,5110,Sports & Outdoors,1,623.32,0.1,560.99,South,Online,Returning
132975,2023-01-28,2804,5370,Electronics,1,617.82,0.1,556.04,South,Offline,Returning
143780,2023-01-28,8800,5430,Sports & Outdoors,3,123.82,0.0,371.46,Central,Online,New
127098,2023-01-28,10052,5074,Sports & Outdoors,3,501.4,0.05,1428.99,West,Offline,Returning
110254,2023-01-28,5641,5225,Clothing,4,90.3,0.0,361.2,East,Offline,Returning
131877,2023-01-28,9667,5445,Home & Kitchen,2,279.02,0.0,558.04,North,Online,Returning
100976,2023-01-28,6153,5320,Sports & Outdoors,5,218.01,0.2,872.04,North,Offline,Returning
130741,2023-01-28,1205,5157,Toys & Games,2,32.34,0.1,58.21,South,Offline,New
108856,2023-01-28,9085,5433,Electronics,2,1356.99,0.2,2171.18,North,Offline,Returning
127663,2023-01-28,1621,5105,Toys & Games,2,91.05,0.15,154.78,East,Offline,New
119120,2023-01-28,6962,5109,Books,6,27.61,0.05,157.38,Central,Offline,Returning
123436,2023-01-28,1327,5465,Sports & Outdoors,1,328.38,0.0,328.38,North,Offline,Returning
129674,2023-01-28,9494,5021,Toys & Games,1,141.17,0.0,141.17,East,Online,Returning
146134,2023-01-28,5805,5169,Books,2,30.81,0.0,61.62,West,Online,Returning
131303,2023-01-28,3206,5348,Pet Supplies,1,139.3,0.05,132.34,West,Offline,Returning
114647,2023-01-28,7516,5133,Electronics,1,168.73,0.05,160.29,Central,Online,New
129866,2023-01-28,2267,5195,Automotive,5,985.81,0.05,4682.6,East,Offline,Returning
131657,2023-01-28,8234,5214,Electronics,1,945.68,0.0,945.68,North,Online,Returning
122229,2023-01-28,5329,5419,Office Supplies,1,130.11,0.15,110.59,East,Online,Returning
108137,2023-01-28,2247,5357,Health & Wellness,1,68.37,0.25,51.28,West,Online,Returning
121377,2023-01-28,1752,5301,Home & Kitchen,3,121.64,0.15,310.18,East,Online,New
115601,2023-01-28,2126,5492,Automotive,2,101.0,0.0,202.0,West,Online,New
137731,2023-01-28,7124,5138,Clothing,6,140.17,0.0,841.02,North,Online,Returning
129965,2023-01-28,9946,5188,Sports & Outdoors,2,614.27,0.1,1105.69,South,Online,Returning
114052,2023-01-28,6465,5245,Sports & Outdoors,1,176.44,0.0,176.44,West,Offline,Returning
114329,2023-01-28,8755,5370,Home & Kitchen,2,373.7,0.1,672.66,South,Online,Returning
129702,2023-01-28,8946,5184,Toys & Games,1,28.18,0.0,28.18,South,Online,New
135629,2023-01-29,9566,5331,Grocery,2,44.22,0.1,79.6,East,Offline,Returning
133391,2023-01-29,7907,5220,Electronics,3,1817.69,0.05,5180.42,East,Offline,Returning
147786,2023-01-29,4683,5212,Books,2,12.76,0.2,20.42,West,Online,Returning
106758,2023-01-29,3246,5454,Beauty & Personal Care,3,132.17,0.1,356.86,North,Online,Returning
136400,2023-01-29,5168,5476,Clothing,1,102.42,0.0,102.42,Central,Online,New
112403,2023-01-29,9540,5442,Home & Kitchen,5,76.4,0.05,362.9,East,Online,Returning
140558,2023-01-29,3849,5294,Sports & Outdoors,2,429.31,0.15,729.83,West,Online,Returning
144110,2023-01-29,3164,5006,Beauty & Personal Care,1,132.47,0.05,125.85,North,Offline,Returning
137726,2023-01-29,2244,5287,Toys & Games,6,18.45,0.1,99.63,West,Offline,Returning
117267,2023-01-29,1804,5349,Sports & Outdoors,5,326.57,0.0,1632.85,Central,Online,Returning
125818,2023-01-29,1579,5245,Electronics,2,146.63,0.0,293.26,Central,Online,Returning
117629,2023-01-29,2964,5098,Electronics,2,1572.52,0.15,2673.28,Central,Offline,Returning
147640,2023-01-29,9293,5081,Automotive,2,536.03,0.2,857.65,East,Online,Returning
127518,2023-01-29,2150,5489,Electronics,9,60.04,0.0,540.36,North,Online,Returning
135406,2023-01-29,2271,5451,Toys & Games,5,45.1,0.05,214.22,North,Online,New
139718,2023-01-29,3710,5467,Home & Kitchen,1,354.31,0.05,336.59,East,Online,Returning
118526,2023-01-29,9921,5095,Books,1,30.81,0.25,23.11,East,Online,Returning
128149,2023-01-29,10969,5290,Home & Kitchen,6,307.44,0.1,1660.18,South,Online,Returning
142732,2023-01-29,8583,5094,Pet Supplies,5,104.44,0.05,496.09,East,Offline,Returning
132918,2023-01-29,6046,5298,Home & Kitchen,1,384.66,0.2,307.73,East,Offline,Returning
124964,2023-01-29,1639,5318,Clothing,5,120.75,0.15,513.19,Central,Online,Returning
132298,2023-01-29,9425,5119,Home & Kitchen,1,324.52,0.05,308.29,North,Online,Returning
148690,2023-01-29,1382,5168,Grocery,2,7.89,0.0,15.78,South,Online,New
112075,2023-01-29,7129,5294,Sports & Outdoors,1,340.17,0.1,306.15,East,Offline,Returning
126872,2023-01-29,10160,5083,Office Supplies,6,172.77,0.2,829.3,Central,Offline,Returning
149764,2023-01-29,2876,5414,Clothing,3,125.5,0.0,376.5,South,Online,Returning
124968,2023-01-29,3065,5377,Books,4,15.61,0.1,56.2,West,Offline,Returning
133891,2023-01-29,5108,5043,Books,1,47.36,0.05,44.99,East,Online,Returning
112000,2023-01-29,5863,5336,Clothing,6,47.12,0.15,240.31,East,Offline,New
137330,2023-01-29,2698,5107,Health & Wellness,3,44.3,0.0,132.9,East,Offline,New
104358,2023-01-29,4878,5175,Health & Wellness,2,40.06,0.1,72.11,Central,Online,Returning
111264,2023-01-29,8277,5018,Office Supplies,1,113.48,0.0,113.48,North,Offline,New
147443,2023-01-29,3525,5045,Beauty & Personal Care,4,117.24,0.05,445.51,Central,Online,Returning
103866,2023-01-29,5556,5352,Grocery,1,25.65,0.25,19.24,South,Online,Returning
136940,2023-01-29,9135,5319,Office Supplies,2,135.7,0.15,230.69,North,Online,New
134326,2023-01-29,3668,5321,Health & Wellness,1,57.42,0.05,54.55,Central,Offline,Returning
129650,2023-01-29,9841,5484,Office Supplies,3,60.35,0.0,181.05,West,Online,New
144959,2023-01-30,2618,5081,Electronics,2,1011.05,0.15,1718.78,North,Online,Returning
135675,2023-01-30,5394,5173,Automotive,1,429.86,0.2,343.89,Central,Offline,Returning
115980,2023-01-30,1505,5124,Beauty & Personal Care,1,117.9,0.1,106.11,North,Online,New
101879,2023-01-30,6509,5415,Grocery,1,7.96,0.0,7.96,West,Online,Returning
145019,2023-01-30,5796,5408,Home & Kitchen,6,399.52,0.05,2277.26,North,Offline,Returning
104989,2023-01-30,9611,5467,Electronics,2,925.51,0.0,1851.02,East,Offline,Returning
109666,2023-01-30,3469,5055,Sports & Outdoors,2,288.21,0.0,576.42,North,Offline,Returning
120179,2023-01-30,7181,5158,Home & Kitchen,2,98.2,0.05,186.58,West,Online,Returning
104258,2023-01-30,7755,5053,Sports & Outdoors,2,541.48,0.0,1082.96,West,Online,Returning
129198,2023-01-30,2014,5230,Clothing,1,82.03,0.0,82.03,West,Online,Returning
149772,2023-01-30,10437,5009,Grocery,3,92.65,0.0,277.95,North,Offline,Returning
102242,2023-01-30,1077,5005,Grocery,2,78.7,0.0,157.4,North,Online,Returning
148661,2023-01-30,9975,5466,Health & Wellness,2,132.45,0.0,264.9,North,Online,Returning
127882,2023-01-30,3384,5292,Electronics,1,1633.55,0.0,1633.55,West,Online,Returning
111142,2023-01-30,10467,5143,Electronics,1,892.5,0.0,892.5,South,Online,New
138778,2023-01-30,10589,5182,Toys & Games,3,141.36,0.2,339.26,North,Online,Returning
113790,2023-01-30,4637,5458,Electronics,3,1768.91,0.05,5041.39,South,Online,Returning
135989,2023-01-30,9980,5470,Beauty & Personal Care,1,26.56,0.05,25.23,South,Offline,Returning
111867,2023-01-30,2030,5417,Beauty & Personal Care,2,78.23,0.05,148.64,South,Offline,New
134842,2023-01-30,5333,5104,Grocery,6,21.85,0.0,131.1,Central,Online,Returning
141359,2023-01-30,2114,5265,Home & Kitchen,1,392.6,0.0,392.6,North,Online,New
101561,2023-01-30,6771,5460,Sports & Outdoors,1,454.78,0.15,386.56,South,Offline,New
132278,2023-01-30,1524,5228,Grocery,5,93.25,0.0,466.25,South,Offline,New
116506,2023-01-30,8071,5295,Home & Kitchen,2,279.29,0.05,530.65,East,Offline,Returning
126540,2023-01-30,1644,5262,Clothing,3,123.95,0.0,371.85,East,Online,New
119926,2023-01-30,6007,5130,Electronics,2,1357.49,0.0,2714.98,North,Offline,Returning
140645,2023-01-30,6697,5143,Grocery,1,37.98,0.0,37.98,East,Offline,Returning
148816,2023-01-30,1275,5282,Sports & Outdoors,4,438.03,0.0,1752.12,Central,Offline,Returning
148011,2023-01-30,4225,5229,Grocery,4,60.18,0.0,240.72,North,Online,Returning
140507,2023-01-30,5847,5378,Clothing,2,100.76,0.1,181.37,South,Offline,Returning
110830,2023-01-30,1972,5454,Grocery,1,89.48,0.0,89.48,West,Online,Returning
149858,2023-01-30,1797,5167,Toys & Games,1,17.66,0.15,15.01,West,Online,Returning
133604,2023-01-30,4307,5457,Grocery,1,40.21,0.1,36.19,North,Online,Returning
125740,2023-01-30,1095,5008,Automotive,2,975.83,0.05,1854.08,South,Offline,Returning
139800,2023-01-30,9568,5393,Grocery,5,81.68,0.0,408.4,South,Online,Returning
118620,2023-01-30,6253,5023,Toys & Games,7,65.43,0.0,458.01,North,Offline,Returning
103687,2023-01-31,7421,5258,Books,1,58.44,0.2,46.75,East,Online,Returning
121766,2023-01-31,10942,5353,Grocery,2,58.83,0.0,117.66,North,Offline,Returning
101799,2023-01-31,4797,5209,Home & Kitchen,4,475.95,0.0,1903.8,North,Offline,Returning
137956,2023-01-31,10940,5258,Toys & Games,5,137.54,0.05,653.31,East,Offline,Returning
134995,2023-01-31,4764,5486,Office Supplies,3,112.45,0.2,269.88,South,Offline,New
149776,2023-01-31,2626,5040,Electronics,4,905.83,0.1,3260.99,East,Online,Returning
103728,2023-01-31,9251,5345,Grocery,3,74.18,0.0,222.54,East,Offline,New
140049,2023-01-31,1584,5299,Health & Wellness,1,69.8,0.05,66.31,North,Offline,Returning
127560,2023-01-31,2634,5498,Books,1,9.39,0.0,9.39,North,Offline,Returning
123762,2023-01-31,1014,5438,Home & Kitchen,5,139.75,0.05,663.81,West,Online,New
136605,2023-01-31,4477,5016,Beauty & Personal Care,2,122.49,0.05,232.73,South,Online,New
105916,2023-01-31,4031,5492,Grocery,9,34.17,0.0,307.53,North,Offline,Returning
100625,2023-01-31,6336,5097,Grocery,6,66.37,0.1,358.4,West,Offline,Returning
115936,2023-01-31,1115,5266,Electronics,1,939.02,0.1,845.12,West,Online,Returning
129729,2023-01-31,6885,5032,Health & Wellness,1,180.61,0.0,180.61,North,Online,Returning
127012,2023-01-31,6720,5189,Electronics,3,584.25,0.05,1665.11,South,Online,Returning
142351,2023-01-31,1533,5308,Toys & Games,1,62.85,0.0,62.85,East,Online,Returning
101750,2023-01-31,4585,5084,Grocery,1,10.74,0.0,10.74,North,Online,New
128982,2023-01-31,6987,5321,Electronics,2,573.82,0.05,1090.26,Central,Online,Returning
111835,2023-01-31,6656,5469,Electronics,2,388.49,0.0,776.98,West,Online,Returning
118577,2023-01-31,10691,5126,Toys & Games,1,89.24,0.1,80.32,Central,Online,New
118576,2023-01-31,9682,5412,Electronics,2,1139.05,0.0,2278.1,West,Offline,Returning
126706,2023-01-31,10101,5326,Home & Kitchen,2,113.56,0.2,181.7,West,Offline,Returning
114562,2023-01-31,2907,5402,Sports & Outdoors,6,34.2,0.05,194.94,West,Online,Returning
